date,open,high,low,close,volume,ROC,SMA,RSI,Real Middle Band,Real Lower Band,Real Upper Band
2023-07-26 14:00:00,334.84,336.41,334.5,335.62,1691440.0,-1.3753,336.5991,42.3129,336.5991,332.9643557494022,340.2338442505978
2023-07-26 14:15:00,335.67,336.19,334.88,335.17,965131.0,-1.8306,336.2866,41.0095,336.2866,332.76138486227387,339.81181513772617
2023-07-26 14:30:00,335.21,338.189,335.13,337.167,1896687.0,-0.8268,336.146,48.4303,336.146,332.7609309454466,339.5310690545534
2023-07-26 14:45:00,337.24,337.3,335.48,336.01,1352449.0,-1.5687,335.8783,44.9796,335.8783,332.5133305513059,339.24326944869415
2023-07-26 15:00:00,335.985,336.6,334.03,334.96,1390232.0,-1.1101,335.6903,42.1131,335.6903,332.38952814289854,338.9910718571014
2023-07-26 15:15:00,334.93,335.93,334.19,335.76,1432388.0,-0.1092,335.6719,44.9278,335.6719,332.4439447369709,338.8998552630291
2023-07-26 15:30:00,335.765,337.8,335.53,337.775,1920378.0,0.6151,335.7752,51.217,335.7752,332.6304344542063,338.9199655457937
2023-07-26 15:45:00,337.79,338.01,336.54,337.93,3199612.0,1.1494,335.9672,51.664,335.9672,332.7108603364088,339.22353966359117
2023-07-26 16:00:00,337.91,351.16,337.276,337.9,5857128.0,0.5834,336.0652,51.5677,336.0652,332.7259250175846,339.4044749824154
2023-07-26 16:15:00,337.77,350.65,337.43,337.88,37963.0,0.3177,336.1187,51.5004,336.1187,333.0293707137964,339.20802928620355
2023-07-26 16:30:00,337.85,337.88,334.78,337.26,19245.0,0.0831,336.1327,49.3956,336.1327,333.30423433612947,338.96116566387053
2023-07-26 16:45:00,337.25,337.77,337.0,337.33,320457.0,0.1128,336.1517,49.6402,336.1517,333.2560190864299,339.0473809135701
2023-07-26 17:00:00,337.33,337.7,337.15,337.66,16101.0,0.3298,336.2072,50.8199,336.2072,333.2655694699307,339.1488305300693
2023-07-26 17:15:00,337.601,337.85,337.3,337.62,11960.0,0.7731,336.3367,50.6684,336.3367,333.3888137714676,339.2845862285324
2023-07-26 17:30:00,337.7,337.7,337.44,337.64,5139.0,0.764,336.4647,50.7457,336.4647,333.4976588448472,339.4317411551528
2023-07-26 17:45:00,337.66,337.7,337.51,337.66,9205.0,0.7038,336.5827,50.8267,336.5827,333.631401524743,339.53399847525696
2023-07-26 18:00:00,337.58,337.77,337.4,337.45,14049.0,0.5629,336.6771,49.9188,336.6771,333.7646717211359,339.58952827886407
2023-07-26 18:15:00,337.45,337.75,337.45,337.6,4886.0,0.743,336.8016,50.5825,336.8016,334.00563758109166,339.59756241890835
2023-07-26 18:30:00,337.6,337.76,337.5,337.69,7481.0,0.8903,336.9506,50.9927,336.9506,334.30975796256934,339.5914420374307
2023-07-26 18:45:00,337.66,337.77,337.66,337.75,5573.0,0.842,337.0916,51.2766,337.0916,334.62137392894925,339.5618260710508
2023-07-26 19:00:00,337.66,337.8,337.53,337.68,6126.0,0.6138,337.1946,50.9144,337.1946,334.9256683401243,339.4635316598757
2023-07-26 19:15:00,337.75,337.8,337.6,337.77,5581.0,0.7757,337.3246,51.3791,337.3246,335.32143609906024,339.3277639009397
2023-07-26 19:30:00,337.75,337.85,337.7,337.85,6311.0,0.2026,337.3588,51.806,337.3588,335.68451107875444,339.0330889212455
2023-07-26 19:45:00,337.849,338.09,337.84,338.0,14264.0,0.5922,337.4583,52.627,337.4583,336.21242897141184,338.7041710285882
2023-07-27 04:00:00,340.09,341.14,338.43,340.73,32226.0,1.7226,337.7468,64.2829,337.7468,337.14090353499324,338.3526964650068
2023-07-27 04:15:00,340.69,340.9,340.01,340.54,17733.0,1.4236,337.9858,63.1447,337.9858,337.2688982841648,338.7027017158352
2023-07-27 04:30:00,340.54,340.75,340.52,340.57,8922.0,0.8275,338.1255,63.2529,338.1255,337.3958009512501,338.85519904874985
2023-07-27 04:45:00,340.56,340.75,339.8,340.71,10934.0,0.8227,338.2645,63.775,338.2645,337.5360068825209,338.9929931174791
2023-07-27 05:00:00,340.71,340.98,340.65,340.76,16512.0,0.8464,338.4075,63.9675,338.4075,337.5015072970657,339.31349270293435
2023-07-27 05:15:00,340.76,340.97,340.3,340.84,6075.0,0.8761,338.5555,64.2871,338.5555,336.921368267103,340.189631732897
2023-07-27 05:30:00,340.8,340.99,340.76,340.99,5563.0,1.106,338.742,64.9015,338.742,336.13519929563563,341.3488007043644
2023-07-27 05:45:00,340.95,341.0,340.19,340.41,6877.0,0.9131,338.896,60.6542,338.896,335.53770530691406,342.25429469308597
2023-07-27 06:00:00,340.5,340.51,340.05,340.51,3902.0,0.844,339.0385,61.116,339.0385,335.28369979740603,342.79330020259397
2023-07-27 06:15:00,340.51,340.89,340.35,340.8,3397.0,0.9419,339.1975,62.4611,339.1975,335.2449790633846,343.15002093661536
2023-07-27 06:30:00,340.9,340.95,340.47,340.58,3712.0,0.8707,339.3445,60.7821,339.3445,335.2971962985884,343.39180370141156
2023-07-27 06:45:00,340.6,340.88,340.58,340.77,6678.0,0.921,339.5,61.7176,339.5,335.42967915111547,343.57032084888453
2023-07-27 07:00:00,340.73,340.81,340.08,340.14,49709.0,0.7972,339.6345,56.9742,339.6345,335.4616996164524,343.8073003835476
2023-07-27 07:15:00,340.1,340.22,339.8,339.99,34935.0,0.7079,339.754,55.8975,339.754,335.52608539038465,343.9819146096154
2023-07-27 07:30:00,339.99,340.51,339.99,340.48,21842.0,0.8262,339.8935,58.5885,339.8935,335.65647081623285,344.1305291837672
2023-07-27 07:45:00,340.47,340.5,340.15,340.24,29913.0,0.7372,340.018,56.8016,340.018,335.8645483895074,344.17145161049257
2023-07-27 08:00:00,340.61,341.5,337.77,339.92,153067.0,0.6633,340.13,54.4699,340.13,336.0671205850588,344.1928794149412
2023-07-27 08:15:00,339.93,340.5,339.86,340.41,29546.0,0.7816,340.262,57.2955,340.262,336.24743123287595,344.27656876712405
2023-07-27 08:30:00,340.36,340.48,339.79,339.94,52152.0,0.6186,340.3665,53.917,340.3665,336.3962145478021,344.33678545219783
2023-07-27 08:45:00,339.91,340.43,339.9,340.21,55242.0,0.6538,340.477,55.5036,340.477,336.48136472945663,344.4726352705433
2023-07-27 09:00:00,340.21,340.25,339.06,339.22,112510.0,-0.4432,340.4015,48.9933,340.4015,336.5954959867934,344.2075040132066
2023-07-27 09:15:00,339.295,340.6,339.2,340.36,86748.0,-0.0529,340.3925,55.3425,340.3925,336.61795387864584,344.16704612135413
2023-07-27 09:30:00,340.48,340.97,338.79,340.53,3841111.0,-0.0117,340.3905,56.1984,340.3905,336.7705842872712,344.01041571272873
2023-07-27 09:45:00,340.56,341.33,338.0,338.035,2358514.0,-0.7851,340.2568,43.3603,340.2568,336.90516550810474,343.60843449189525
2023-07-27 10:00:00,338.045,338.25,336.43,336.77,2180328.0,-1.1709,340.0573,38.6483,340.0573,336.83470808323483,343.27989191676517
2023-07-27 10:15:00,336.74,337.15,334.58,334.67,1921927.0,-1.8102,339.7488,32.4803,339.7488,336.328392747477,343.16920725252305
2023-07-27 10:30:00,334.64,335.3,334.28,335.11,1531608.0,-1.7244,339.4548,34.7761,339.4548,335.72695573779043,343.1826442622095
2023-07-27 10:45:00,335.1,336.305,335.0,335.4,1567621.0,-1.4718,339.2043,36.2792,339.2043,335.0150335030496,343.39356649695037
2023-07-27 11:00:00,335.43,337.0,335.43,336.27,1255435.0,-1.2452,338.9923,40.602,338.9923,334.52755303638173,343.45704696361827
2023-07-27 11:15:00,336.24,336.72,335.81,336.68,734105.0,-1.2089,338.7863,42.5358,338.7863,334.4263835703307,343.14621642966927
2023-07-27 11:30:00,336.67,337.25,336.17,336.45,832670.0,-1.2126,338.5798,41.7335,338.5798,334.17860440764986,342.9809955923501
2023-07-27 11:45:00,336.41,336.47,334.82,335.31,888868.0,-1.6023,338.3068,37.9944,338.3068,333.9669293065029,342.64667069349713
2023-07-27 12:00:00,335.299,336.12,335.111,335.975,627447.0,-1.2245,338.0985,41.2277,338.0985,333.7420246852025,342.4549753147975
2023-07-27 12:15:00,336.0,336.48,335.204,336.41,666759.0,-1.053,337.9195,43.2648,337.9195,333.72500440060395,342.1139955993961
2023-07-27 12:30:00,336.4,336.5,335.85,336.26,695308.0,-1.2394,337.7085,42.7273,337.7085,333.66077158874896,341.7562284112511
2023-07-27 12:45:00,336.28,336.46,335.28,335.585,555200.0,-1.3682,337.4758,40.3523,337.4758,333.71832895424717,341.2332710457528
2023-07-27 13:00:00,335.61,335.95,334.99,335.775,769078.0,-1.2194,337.2685,41.3188,337.2685,333.89585793453017,340.64114206546986
2023-07-27 13:15:00,335.75,335.87,333.61,333.671,1453449.0,-1.9797,336.9316,34.7549,336.9316,333.91159368653695,339.95160631346306
2023-07-27 13:30:00,333.66,334.07,332.52,333.96,1534584.0,-1.7591,336.6326,36.2199,336.6326,333.80280666242965,339.4623933375704
2023-07-27 13:45:00,334.0,334.35,333.51,334.35,678581.0,-1.7225,336.3396,38.1912,336.3396,333.6083422867969,339.0708577132031
2023-07-27 14:00:00,334.36,334.6,332.337,332.495,1153780.0,-1.9825,336.0033,33.073,336.0033,333.53573675966453,338.4708632403355
2023-07-27 14:15:00,332.46,333.27,331.94,332.1,1060412.0,-2.4268,335.5903,32.1085,335.5903,333.2587848158703,337.92181518412974
2023-07-27 14:30:00,332.085,332.59,331.25,332.13,1022493.0,-2.4667,335.1703,32.2665,335.1703,332.90244754158783,337.43815245841216
2023-07-27 14:45:00,332.15,332.58,331.15,331.15,999336.0,-2.0368,334.8261,29.8768,334.8261,332.5890799032022,337.0631200967978
2023-07-27 15:00:00,331.15,331.75,330.59,331.63,996219.0,-1.5263,334.5691,32.4559,334.5691,332.3338005117062,336.80439948829377
2023-07-27 15:15:00,331.63,331.87,330.755,330.83,1097406.0,-1.1474,334.3771,30.4886,334.3771,332.0386603915503,336.71553960844966
2023-07-27 15:30:00,330.85,331.1,329.523,329.62,1948287.0,-1.6383,334.1026,27.8053,334.1026,331.60484477949757,336.6003552205024
2023-07-27 15:45:00,329.62,331.26,329.05,330.72,2943766.0,-1.3953,333.8686,33.4132,333.8686,331.28738516406213,336.4498148359379
2023-07-27 16:00:00,330.72,343.54,330.58,330.74,5966772.0,-1.6445,333.5921,33.5121,333.5921,330.9197713015536,336.2644286984464
2023-07-27 16:15:00,330.8,330.8,330.6,330.7,13767.0,-1.7762,333.2931,33.4077,333.2931,331.09915291074844,335.4870470892515
2023-07-27 16:30:00,330.7,330.72,330.5,330.64,16177.0,-1.7269,333.0026,33.2442,333.0026,330.6866990852782,335.31850091472177
2023-07-27 16:45:00,330.64,330.72,330.5,330.58,84845.0,-1.4106,332.7661,33.0737,332.7661,330.34324554430617,335.1889544556938
2023-07-27 17:00:00,337.77,345.497,319.298,330.41,9064.0,-1.6564,332.4878,32.5757,332.4878,329.9799779736564,334.9956220263436
2023-07-27 17:15:00,330.42,330.42,330.25,330.27,11979.0,-1.8252,332.1808,32.1559,332.1808,329.5012967947537,334.8603032052462
2023-07-27 17:30:00,330.42,330.53,330.28,330.46,5277.0,-1.7249,331.8908,33.3822,331.8908,329.1307373682799,334.65086263172014
2023-07-27 17:45:00,330.46,336.39,330.4,330.5,8070.0,-1.5153,331.6366,33.648,331.6366,328.8249836618821,334.4482163381179
2023-07-27 18:00:00,330.49,330.55,330.25,330.3,10457.0,-1.6306,331.3628,32.956,331.3628,328.42788654998355,334.29771345001643
2023-07-27 18:15:00,330.31,330.45,330.2,330.38,8848.0,-0.9863,331.1983,33.5316,331.1983,328.311182191564,334.08541780843603
2023-07-27 18:30:00,330.38,330.45,330.26,330.4,11431.0,-1.066,331.0203,33.6814,331.0203,328.2266386073774,333.8139613926226
2023-07-27 18:45:00,330.4,330.5,330.35,330.5,7548.0,-1.1515,330.8278,34.459,330.8278,328.1758251427858,333.47977485721424
2023-07-27 19:00:00,330.45,330.5,330.3,330.34,9608.0,-0.6481,330.72,33.7917,330.72,328.23406332147994,333.2059366785201
2023-07-27 19:15:00,330.34,330.5,330.34,330.4,5985.0,-0.5119,330.635,34.294,330.635,328.3947000837744,332.8752999162256
2023-07-27 19:30:00,330.4,330.47,330.35,330.41,4895.0,-0.5179,330.549,34.3813,330.549,328.59787764912346,332.5001223508765
2023-07-27 19:45:00,330.44,330.5,330.0,330.2,23231.0,-0.2869,330.5015,33.4,330.5015,328.95222475876017,332.0507752412399
2023-07-28 04:00:00,333.0,333.5,330.63,333.26,12883.0,0.4915,330.583,53.6786,330.583,329.7994474244727,331.36655257552735
2023-07-28 04:15:00,333.12,333.5,332.5,332.71,7321.0,0.5683,330.677,50.7547,330.677,329.7965195250971,331.55748047490295
2023-07-28 04:30:00,332.63,333.1,332.63,332.79,2690.0,0.9617,330.8355,51.162,330.8355,329.9742550449883,331.69674495501175
2023-07-28 04:45:00,332.87,333.1,332.87,332.97,1887.0,0.6803,330.948,52.1004,330.948,329.93780651727855,331.9581934827214
2023-07-28 05:00:00,332.99,332.99,332.7,332.97,2805.0,0.6742,331.0595,52.1004,331.0595,329.56462935644805,332.554370643552
2023-07-28 05:15:00,332.88,333.0,332.88,332.99,5626.0,0.6925,331.174,52.2134,331.174,329.22493522771384,333.1230647722861
2023-07-28 05:30:00,332.98,333.3,332.78,333.19,5859.0,0.7712,331.3015,53.3716,331.3015,328.9194492713839,333.68355072861607
2023-07-28 05:45:00,333.02,333.33,332.86,333.3,5463.0,0.8228,331.4375,54.0169,331.4375,328.886809679264,333.988190320736
2023-07-28 06:00:00,333.35,334.0,333.2,333.8,7765.0,1.026,331.607,56.8724,331.607,328.98382223515443,334.2301777648456
2023-07-28 06:15:00,333.85,333.98,333.62,333.71,1845.0,1.0416,331.779,56.211,331.779,328.95896591285737,334.5990340871426
2023-07-28 06:30:00,333.63,334.01,333.4,334.0,6246.0,1.0712,331.956,57.8727,331.956,328.85796495098487,335.05403504901517
2023-07-28 06:45:00,333.93,334.06,333.75,333.92,4272.0,1.0348,332.127,57.242,332.127,328.64573518380445,335.6082648161956
2023-07-28 07:00:00,333.87,333.96,333.15,333.42,27961.0,0.9446,332.283,53.412,332.283,328.315301314259,336.25069868574104
2023-07-28 07:15:00,333.38,333.65,333.26,333.46,18298.0,0.9323,332.437,53.673,332.437,328.235697821051,336.638302178949
2023-07-28 07:30:00,333.47,333.48,333.09,333.28,11836.0,0.8717,332.581,52.2854,332.581,328.18952114000444,336.9724788599956
2023-07-28 07:45:00,333.28,333.5,333.21,333.37,12058.0,0.8684,332.7245,52.9259,332.7245,328.2476980733935,337.20130192660645
2023-07-28 08:00:00,333.87,333.998,330.72,333.18,66921.0,0.8597,332.8665,51.3928,332.8665,328.37125735499905,337.3617426450009
2023-07-28 08:15:00,333.248,333.6,332.91,333.5,62188.0,0.9383,333.0215,53.7671,333.0215,328.7734501524101,337.26954984758993
2023-07-28 08:30:00,333.5,333.59,332.83,333.19,42419.0,0.8414,333.1605,51.216,333.1605,329.1164749620449,337.20452503795514
2023-07-28 08:45:00,333.15,333.6,332.7,333.36,37469.0,0.957,333.3185,52.5165,333.3185,329.61066251862235,337.0263374813776
2023-07-28 09:00:00,333.38,340.83,329.62,332.94,38189.0,-0.096,333.3025,49.1116,333.3025,330.00284208684246,336.60215791315755
2023-07-28 09:15:00,332.99,333.81,332.93,333.78,44391.0,0.3216,333.356,55.2234,333.356,330.25635162605374,336.45564837394625
2023-07-28 09:30:00,333.67,335.66,333.17,335.2,3246115.0,0.7242,333.4765,63.1078,333.4765,330.9174759590604,336.03552404093955
2023-07-28 09:45:00,335.24,337.07,335.2,335.67,1951667.0,0.8109,333.6115,65.2402,333.6115,331.4563531573345,335.76664684266547
2023-07-28 10:00:00,335.72,337.45,335.685,336.44,1259923.0,1.0421,333.785,68.3911,333.785,331.7639266310761,335.80607336892393
2023-07-28 10:15:00,336.41,337.52,336.32,337.16,1075566.0,1.2523,333.9935,70.9802,333.9935,332.0459812214044,335.94101877859555
2023-07-28 10:30:00,337.135,337.66,335.52,335.624,1130081.0,0.7305,334.1152,59.9524,334.1152,332.2283432877319,336.00205671226814
2023-07-28 10:45:00,335.61,336.315,335.14,336.24,810440.0,0.8821,334.2622,62.4173,334.2622,332.60394917211346,335.92045082788655
2023-07-28 11:00:00,336.26,337.12,336.26,336.74,734730.0,0.8808,334.4092,64.295,334.4092,333.1879863140852,335.6304136859148
2023-07-28 11:15:00,336.72,337.85,336.72,337.66,789730.0,1.1837,334.6067,67.4453,334.6067,333.673585075681,335.539814924319
2023-07-28 11:30:00,337.64,338.77,337.42,338.71,852761.0,1.4102,334.8422,70.5653,334.8422,334.03227309549453,335.65212690450545
2023-07-28 11:45:00,338.69,340.01,338.48,339.25,1268872.0,1.5962,335.1087,72.0171,335.1087,334.2833172704188,335.9340827295812
2023-07-28 12:00:00,339.17,339.26,338.07,338.757,868798.0,1.6007,335.3755,68.7579,335.3755,334.5963857060484,336.15461429395157
2023-07-28 12:15:00,338.72,339.25,338.38,339.215,578192.0,1.7258,335.6633,70.082,335.6633,332.4272997507934,338.8993002492066
2023-07-28 12:30:00,339.21,339.24,338.71,338.76,447662.0,1.6443,335.9373,67.1079,335.9373,332.72752828889236,339.1470717111076
2023-07-28 12:45:00,338.74,339.4,338.57,338.69,454696.0,1.5958,336.2033,66.6498,336.2033,333.0196050661882,339.3869949338118
2023-07-28 13:00:00,338.65,338.65,337.49,338.375,526750.0,1.5592,336.463,64.5624,336.463,333.3082915790754,339.61770842092466
2023-07-28 13:15:00,338.385,338.515,337.93,338.1,376811.0,1.3793,336.693,62.7562,336.693,333.53949759827884,339.8465024017211
2023-07-28 13:30:00,338.08,338.46,337.1,337.43,500990.0,1.2725,336.905,58.5551,336.905,333.7524858636134,340.05751413638654
2023-07-28 13:45:00,337.43,338.76,336.93,338.65,559577.0,1.5869,337.1696,63.2683,337.1696,334.01736255087394,340.32183744912606
2023-07-28 14:00:00,338.61,339.04,338.35,338.552,487263.0,1.6856,337.4502,62.6657,337.4502,334.29603857911394,340.60436142088605
2023-07-28 14:15:00,338.57,339.04,338.39,338.87,318439.0,1.525,337.7046,63.842,337.7046,334.5639641877379,340.84523581226216
2023-07-28 14:30:00,338.84,338.879,337.44,338.665,572508.0,1.0337,337.8779,62.5056,337.8779,334.75832376996954,340.9974762300305
2023-07-28 14:45:00,338.65,339.26,338.58,338.95,577080.0,0.9772,338.0419,63.62,338.0419,334.92255002572836,341.16124997427164
2023-07-28 15:00:00,338.94,339.39,338.52,339.08,600791.0,0.7847,338.1739,64.1319,338.1739,335.08914615291974,341.25865384708027
2023-07-28 15:15:00,339.09,339.38,338.19,338.205,633924.0,0.3099,338.2262,58.3183,338.2262,335.18657131692134,341.26582868307867
2023-07-28 15:30:00,338.23,338.91,337.96,338.28,689220.0,0.7914,338.359,58.6564,338.359,335.33414186133217,341.3838581386678
2023-07-28 15:45:00,338.24,338.6,337.71,338.35,2014321.0,0.6275,338.4645,58.9833,338.4645,335.45012049308707,341.4788795069129
2023-07-28 16:00:00,338.35,339.127,337.5,337.95,7750485.0,0.3593,338.525,56.3053,338.525,335.51927328284046,341.5307267171595
2023-07-28 16:15:00,337.99,338.37,337.93,337.99,16938.0,0.0977,338.5415,56.5131,338.5415,335.5460282525995,341.53697174740046
2023-07-28 16:30:00,337.97,338.37,337.96,337.982,184649.0,-0.2149,338.5051,56.4566,338.5051,335.5170363198342,341.4931636801659
2023-07-28 16:45:00,338.0,338.0,337.95,337.97,2582.0,-0.3773,338.4411,56.3675,338.4411,335.46142824132005,341.42077175867996
2023-07-28 17:00:00,338.37,338.37,317.864,337.96,6323.0,-0.2353,338.4012,56.2897,338.4012,335.4253454831823,341.37705451681774
2023-07-28 17:15:00,337.96,338.37,337.78,337.9,144812.0,-0.3877,338.3355,55.8028,338.3355,337.573892110218,339.097107889782
2023-07-28 17:30:00,337.78,337.9,337.78,337.9,1383.0,-0.2539,338.2925,55.8028,338.2925,337.5049462598859,339.0800537401141
2023-07-28 17:45:00,337.9,338.0,337.8,337.95,5692.0,-0.2185,338.2555,56.153,338.2555,337.4065077084498,339.1044922915502
2023-07-28 18:00:00,337.95,338.2,337.9,338.146,2571.0,-0.0677,338.244,57.5412,338.244,337.3446974736393,339.14330252636074
2023-07-28 18:15:00,338.12,338.2,338.05,338.1,4277.0,0.0,338.244,57.0946,338.244,337.33561437459355,339.1523856254065
2023-07-28 18:30:00,338.16,338.26,338.1,338.2,3576.0,0.2282,338.2825,57.8433,338.2825,337.3737658376739,339.19123416232617
2023-07-28 18:45:00,338.17,338.31,338.17,338.24,1875.0,-0.1211,338.262,58.1507,338.262,337.3899355675927,339.1340644324073
2023-07-28 19:00:00,338.17,338.29,338.17,338.28,1351.0,-0.0803,338.2484,58.4696,338.2484,337.4139462969961,339.08285370300393
2023-07-28 19:15:00,338.18,338.27,338.17,338.23,1478.0,-0.1889,338.2164,57.8893,338.2164,337.4292622433436,339.00353775665644
2023-07-28 19:30:00,338.23,338.37,338.22,338.37,1637.0,-0.0871,338.2017,59.0861,338.2017,337.47263394679055,338.9307660532095
2023-07-28 19:45:00,338.34,338.37,338.0,338.09,7462.0,-0.2537,338.1587,55.7503,338.1587,337.5053220029581,338.8120779970419
2023-07-31 04:00:00,337.73,338.86,337.52,337.6,5695.0,-0.4365,338.0847,50.4984,338.0847,337.4631987050294,338.7062012949706
2023-07-31 04:15:00,337.6,337.64,337.1,337.18,2916.0,-0.3031,338.0334,46.5425,338.0334,337.4575862102477,338.60921378975223
2023-07-31 04:30:00,337.2,337.5,337.19,337.4,2451.0,-0.2601,337.9894,48.7559,337.9894,337.3360205709057,338.6427794290943
2023-07-31 04:45:00,337.34,337.59,337.29,337.55,4685.0,-0.2364,337.9494,50.2348,337.9494,337.1985007535204,338.70029924647963
2023-07-31 05:00:00,337.55,337.67,337.45,337.64,3585.0,-0.0917,337.9339,51.1256,337.9339,336.6849179115331,339.1828820884669
2023-07-31 05:15:00,337.62,337.63,337.4,337.41,3443.0,-0.1716,337.9049,48.7768,337.9049,336.165796211175,339.644003788825
2023-07-31 05:30:00,337.5,337.9,337.0,337.32,9220.0,-0.1959,337.8718,47.871,337.8718,335.8415905503722,339.9020094496278
2023-07-31 05:45:00,337.23,337.41,337.1,337.34,1819.0,-0.1864,337.8403,48.0965,337.8403,335.5566515136172,340.1239484863828
2023-07-31 06:00:00,337.34,337.36,337.2,337.3,1188.0,-0.1953,337.8073,47.6624,337.8073,335.4212369331332,340.1933630668668
2023-07-31 06:15:00,337.3,337.42,337.24,337.32,2429.0,-0.1716,337.7783,47.9098,337.7783,335.3703792245548,340.1862207754452
2023-07-31 06:30:00,337.27,337.35,336.88,337.0,4203.0,-0.2664,337.7333,44.3768,337.7333,335.27418010228314,340.19241989771683
2023-07-31 06:45:00,336.97,337.28,336.64,337.26,3154.0,-0.2042,337.6988,47.6768,337.6988,335.0420536092435,340.3555463907565
2023-07-31 07:00:00,337.33,337.5,336.97,337.15,16182.0,-0.2945,337.649,46.4496,337.649,334.83698014032075,340.46101985967925
2023-07-31 07:15:00,337.15,337.33,336.84,337.33,15787.0,-0.2277,337.6105,48.7231,337.6105,334.7232618620038,340.4977381379962
2023-07-31 07:30:00,337.3,337.52,337.23,337.5,13365.0,-0.207,337.5755,50.7998,337.5755,334.64884249072236,340.5021575092776
2023-07-31 07:45:00,337.5,338.17,337.5,338.17,12993.0,-0.0207,337.572,57.8769,337.572,334.63282449481227,340.51117550518774
2023-07-31 08:00:00,337.26,338.82,336.95,337.9,34194.0,-0.1123,337.553,54.5485,337.553,334.71795384362525,340.38804615637474
2023-07-31 08:15:00,337.9,338.01,337.54,337.75,17130.0,-0.1419,337.529,52.7737,337.529,334.8367937196151,340.2212062803849
2023-07-31 08:30:00,337.75,338.11,337.64,337.96,15929.0,-0.1212,337.5085,54.9345,337.5085,334.96350120497664,340.0534987950234
2023-07-31 08:45:00,337.9,338.2,337.86,337.89,11087.0,-0.0592,337.4985,54.0665,337.4985,335.2171775018961,339.77982249810384
2023-07-31 09:00:00,337.9,337.9,337.19,337.28,21227.0,-0.0948,337.4825,47.2222,337.4825,335.589125687371,339.37587431262904
2023-07-31 09:15:00,337.31,337.6,335.88,336.82,51734.0,-0.1068,337.4645,42.9103,337.4645,335.9440049836513,338.98499501634865
2023-07-31 09:30:00,336.92,337.695,335.76,336.39,1912374.0,-0.2993,337.414,39.3727,337.414,336.1807878504278,338.64721214957217
2023-07-31 09:45:00,336.38,337.35,333.78,334.375,1555100.0,-0.9406,337.2553,27.9903,337.2553,336.3852303442525,338.1253696557475
2023-07-31 10:00:00,334.385,335.23,333.36,335.06,1474332.0,-0.7641,337.1263,34.7413,337.1263,336.20305389860164,338.0495461013984
2023-07-31 10:15:00,335.07,335.25,334.16,334.84,825608.0,-0.7617,336.9978,33.674,336.9978,336.0691103370538,337.92648966294615
2023-07-31 10:30:00,334.86,335.07,333.9,334.84,730582.0,-0.7352,336.8738,33.674,336.8738,335.9433872895857,337.80421271041433
2023-07-31 10:45:00,334.879,335.79,334.45,335.45,860243.0,-0.5603,336.7793,39.3942,336.7793,335.84493667171466,337.7136633282853
2023-07-31 11:00:00,335.44,336.344,335.4,335.71,664996.0,-0.4714,336.6998,41.6519,336.6998,335.7448356370484,337.65476436295154
2023-07-31 11:15:00,335.73,336.95,334.52,334.57,769230.0,-0.8152,336.5623,35.5411,336.5623,335.2560674100866,337.8685325899134
2023-07-31 11:30:00,334.59,334.8,333.83,334.13,855936.0,-0.8516,336.4188,33.5419,336.4188,335.0549459069464,337.78265409305357
2023-07-31 11:45:00,334.13,334.78,333.64,334.338,732190.0,-0.8664,336.2727,35.3515,336.2727,334.93056310778985,337.6148368922101
2023-07-31 12:00:00,334.34,334.736,334.27,334.53,508451.0,-0.7771,336.1417,37.0179,336.1417,334.72202417381067,337.56137582618936
2023-07-31 12:15:00,334.52,334.835,334.33,334.69,368673.0,-0.7826,336.0097,38.4104,336.0097,334.5269536895824,337.4924463104176
2023-07-31 12:30:00,334.67,334.77,334.1,334.335,437311.0,-0.9378,335.8514,36.5243,335.8514,332.8186846945385,338.88411530546153
2023-07-31 12:45:00,334.335,334.75,334.2,334.52,411225.0,-1.0793,335.6689,38.1893,335.6689,332.65037067857025,338.68742932142976
2023-07-31 13:00:00,334.52,334.7,334.28,334.445,539088.0,-1.0225,335.4962,37.7665,335.4962,332.4919329350298,338.50046706497017
2023-07-31 13:15:00,334.445,334.54,333.86,334.1,526661.0,-1.0807,335.3137,35.8453,335.3137,332.3340373761363,338.2933626238637
2023-07-31 13:30:00,334.08,334.67,333.99,334.43,558646.0,-1.0445,335.1372,38.9712,335.1372,332.21659399142686,338.05780600857315
2023-07-31 13:45:00,334.43,334.47,334.12,334.335,411253.0,-1.0521,334.9594,38.4042,334.9594,332.09271488867563,337.8260851113244
2023-07-31 14:00:00,334.348,334.61,333.95,334.48,504179.0,-0.8302,334.8194,39.8113,334.8194,332.0237551641962,337.61504483580376
2023-07-31 14:15:00,334.48,334.6,334.19,334.48,353960.0,-0.6947,334.7024,39.8113,334.7024,331.9865032990812,337.4182967009188
2023-07-31 14:30:00,334.45,335.3,334.33,335.22,620217.0,-0.3478,334.6439,46.6968,334.6439,332.0097955312953,337.27800446870464
2023-07-31 14:45:00,335.23,335.8,335.17,335.54,579790.0,0.3484,334.7022,49.335,334.7022,332.1065289544684,337.2978710455316
2023-07-31 15:00:00,335.55,335.56,334.57,334.663,653810.0,-0.1185,334.6823,43.1707,334.6823,332.0951564892855,337.2694435107145
2023-07-31 15:15:00,334.626,335.16,334.61,334.71,536836.0,-0.0388,334.6758,43.5685,334.6758,332.12445706271603,337.22714293728393
2023-07-31 15:30:00,334.69,334.808,334.28,334.36,667010.0,-0.1434,334.6518,41.3024,334.6518,332.12009911322053,337.1835008867794
